Assigned ID	Source	serial number	media type	component	additional component	without	pH	strain type	strain info	Phase	Cultivation	Growth Rate	OD	bioreactor	passed_global_correlation	condition	project	reference_condition
GSM5197866_1	1	GSM5197866	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition464	P1	Condition195
GSM5197866_2	2	GSM5197866	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition270	P1	Condition195
GSM5197867_1	1	GSM5197867	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition464	P1	Condition195
GSM5197867_2	2	GSM5197867	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition270	P1	Condition195
GSM5197868_1	1	GSM5197868	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition464	P1	Condition195
GSM5197868_2	2	GSM5197868	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition270	P1	Condition195
GSM5197869_1	1	GSM5197869	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition464	P1	Condition195
GSM5197869_2	2	GSM5197869	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition270	P1	Condition195
GSM5197870_1	1	GSM5197870	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition464	P1	Condition195
GSM5197870_2	2	GSM5197870	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	10 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition270	P1	Condition195
GSM5197871_1	1	GSM5197871	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition142	P1	Condition195
GSM5197871_2	2	GSM5197871	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition182	P1	Condition195
GSM5197872_1	1	GSM5197872	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition142	P1	Condition195
GSM5197872_2	2	GSM5197872	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition182	P1	Condition195
GSM5197873_1	1	GSM5197873	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition142	P1	Condition195
GSM5197873_2	2	GSM5197873	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition182	P1	Condition195
GSM5197874_1	1	GSM5197874	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition142	P1	Condition195
GSM5197874_2	2	GSM5197874	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition182	P1	Condition195
GSM5197875_1	1	GSM5197875	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition142	P1	Condition195
GSM5197875_2	2	GSM5197875	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition182	P1	Condition195
GSM5197876_1	1	GSM5197876	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition142	P1	Condition195
GSM5197876_2	2	GSM5197876	CGXII	glucose				MB001 ( DE3 )	MB001 ( DE3 )	exponential	30 min after addition of 200 µg kasugamycin			FALSE	TRUE	Condition182	P1	Condition195
GSM5197877_1	1	GSM5197877	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition297	P1	Condition195
GSM5197877_2	2	GSM5197877	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition372	P1	Condition195
GSM5197878_1	1	GSM5197878	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition297	P1	Condition195
GSM5197878_2	2	GSM5197878	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition372	P1	Condition195
GSM5197879_1	1	GSM5197879	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition297	P1	Condition195
GSM5197879_2	2	GSM5197879	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition372	P1	Condition195
GSM5197880_1	1	GSM5197880	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition297	P1	Condition195
GSM5197880_2	2	GSM5197880	CGXII	glucose				MB001 ( DE3 ) deletion mutant	Chassis C1	exponential				FALSE	TRUE	Condition372	P1	Condition195
GSM5197881_1	1	GSM5197881	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after cultivation under anaerob conditions for 60 min			FALSE	FALSE	Condition204	P1	Condition195
GSM5197881_2	2	GSM5197881	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after anaerob conditions for 60 min			FALSE	FALSE	Condition91	P1	Condition195
GSM5197882_1	1	GSM5197882	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after cultivation under anaerob conditions for 60 min			FALSE	TRUE	Condition204	P1	Condition195
GSM5197882_2	2	GSM5197882	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after anaerob cultivation for 60 min			FALSE	TRUE	Condition91	P1	Condition195
GSM5197883_1	1	GSM5197883	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after cultivation under anaerob conditions for 60 min			FALSE	FALSE	Condition204	P1	Condition195
GSM5197883_2	2	GSM5197883	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after anaerob cultivation for 60 min			FALSE	FALSE	Condition91	P1	Condition195
GSM5197885_1	1	GSM5197885	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after cultivation under anaerob conditions for 60 min			FALSE	FALSE	Condition61	P1	Condition195
GSM5197885_2	2	GSM5197885	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after anaerob cultivation for 60 min			FALSE	FALSE	Condition300	P1	Condition195
GSM5197886_1	1	GSM5197886	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after cultivation under anaerob conditions for 60 min			FALSE	FALSE	Condition61	P1	Condition195
GSM5197886_2	2	GSM5197886	CGXII	glucose				production strain BOL-3	production strain BOL-3	exponential	after anaerob cultivation for 60 min			FALSE	FALSE	Condition300	P1	Condition195
GSM5197887_1	1	GSM5197887	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition123	P1	Condition195
GSM5197887_2	2	GSM5197887	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition68	P1	Condition195
GSM5197888_1	1	GSM5197888	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition123	P1	Condition195
GSM5197888_2	2	GSM5197888	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition68	P1	Condition195
GSM5197889_1	1	GSM5197889	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition123	P1	Condition195
GSM5197889_2	2	GSM5197889	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition68	P1	Condition195
GSM5197890_1	1	GSM5197890	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition123	P1	Condition195
GSM5197890_2	2	GSM5197890	CGXII	glucose				production strain BOL-2	production strain BOL-2	exponential				FALSE	FALSE	Condition68	P1	Condition195
GSM5197891_1	1	GSM5197891	CGXII	glucose				production strain Cg43	Cg43	exponential				FALSE	TRUE	Condition451	P1	Condition195
GSM5197891_2	2	GSM5197891	CGXII	glucose				production strain Cg43	Cg43	exponential				FALSE	TRUE	Condition261	P1	Condition195
GSM5197892_1	1	GSM5197892	CGXII	glucose				production strain Cg43	Cg43	exponential				FALSE	TRUE	Condition451	P1	Condition195
GSM5197892_2	2	GSM5197892	CGXII	glucose				production strain Cg43	Cg43	exponential				FALSE	TRUE	Condition261	P1	Condition195
GSM5197893_1	1	GSM5197893	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	TRUE	Condition112	P1	Condition195
GSM5197893_2	2	GSM5197893	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	FALSE	Condition227	P1	Condition195
GSM5197894_1	1	GSM5197894	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	TRUE	Condition112	P1	Condition195
GSM5197894_2	2	GSM5197894	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	TRUE	Condition227	P1	Condition195
GSM5197895_1	1	GSM5197895	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	TRUE	Condition112	P1	Condition195
GSM5197895_2	2	GSM5197895	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	FALSE	Condition227	P1	Condition195
GSM5197896_1	1	GSM5197896	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	TRUE	Condition112	P1	Condition195
GSM5197896_2	2	GSM5197896	CGXII	glucose				production strain DM1933	DM1933	exponential	after anaerobic cultivation			FALSE	TRUE	Condition227	P1	Condition195
GSM5197897_1	1	GSM5197897	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition392	P1	Condition195
GSM5197897_2	2	GSM5197897	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition483	P1	Condition195
GSM5197898_1	1	GSM5197898	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition392	P1	Condition195
GSM5197898_2	2	GSM5197898	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition483	P1	Condition195
GSM5197899_1	1	GSM5197899	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition392	P1	Condition195
GSM5197899_2	2	GSM5197899	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition483	P1	Condition195
GSM5197900_1	1	GSM5197900	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition392	P1	Condition195
GSM5197900_2	2	GSM5197900	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A14 )	exponential				FALSE	TRUE	Condition483	P1	Condition195
GSM5197901_1	1	GSM5197901	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A16 )	exponential				FALSE	TRUE	Condition430	P1	Condition195
GSM5197901_2	2	GSM5197901	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A16 )	exponential				FALSE	TRUE	Condition96	P1	Condition195
GSM5197902_1	1	GSM5197902	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A16 )	exponential				FALSE	TRUE	Condition430	P1	Condition195
GSM5197902_2	2	GSM5197902	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A16 )	exponential				FALSE	TRUE	Condition96	P1	Condition195
GSM5197903_1	1	GSM5197903	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A16 )	exponential				FALSE	TRUE	Condition430	P1	Condition195
GSM5197903_2	2	GSM5197903	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( A16 )	exponential				FALSE	TRUE	Condition96	P1	Condition195
GSM5197904_1	1	GSM5197904	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( C7 )	exponential				FALSE	TRUE	Condition93	P1	Condition195
GSM5197904_2	2	GSM5197904	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( C7 )	exponential				FALSE	TRUE	Condition318	P1	Condition195
GSM5197905_1	1	GSM5197905	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( C7 )	exponential				FALSE	TRUE	Condition93	P1	Condition195
GSM5197905_2	2	GSM5197905	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( C7 )	exponential				FALSE	TRUE	Condition318	P1	Condition195
GSM5197906_1	1	GSM5197906	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( C7 )	exponential				FALSE	TRUE	Condition93	P1	Condition195
GSM5197906_2	2	GSM5197906	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( C7 )	exponential				FALSE	TRUE	Condition318	P1	Condition195
GSM5197907_1	1	GSM5197907	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( L1 )	exponential				FALSE	TRUE	Condition191	P1	Condition195
GSM5197907_2	2	GSM5197907	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( L1 )	exponential				FALSE	TRUE	Condition358	P1	Condition195
GSM5197908_1	1	GSM5197908	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( L1 )	exponential				FALSE	TRUE	Condition191	P1	Condition195
GSM5197908_2	2	GSM5197908	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( L1 )	exponential				FALSE	TRUE	Condition358	P1	Condition195
GSM5197909_1	1	GSM5197909	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( L1 )	exponential				FALSE	TRUE	Condition191	P1	Condition195
GSM5197909_2	2	GSM5197909	CGXII	glucose				production strain DM1800 deletion mutant + promoter exchange	DM1800 delta_prpC12 PgltA : :pdapA ( L1 )	exponential				FALSE	TRUE	Condition358	P1	Condition195
GSM5197911_1	1	GSM5197911	CGXII	glucose				production strain DM1800 deletion mutant + overexpression	DM1800 delta_lysEG pEKEx2-cadA	exponential				FALSE	TRUE	Condition535	P1	Condition195
GSM5197911_2	2	GSM5197911	CGXII	glucose				production strain DM1800 deletion mutant + overexpression	DM1800 delta_lysEG pEKEx2-cadA	exponential				FALSE	TRUE	Condition223	P1	Condition195
GSM5197912_1	1	GSM5197912	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 24 h			FALSE	TRUE	Condition176	P1	Condition195
GSM5197912_2	2	GSM5197912	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 24 h			FALSE	TRUE	Condition276	P1	Condition195
GSM5197913_1	1	GSM5197913	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 24 h			FALSE	TRUE	Condition176	P1	Condition195
GSM5197913_2	2	GSM5197913	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 24 h			FALSE	TRUE	Condition276	P1	Condition195
GSM5197914_1	1	GSM5197914	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	TRUE	Condition489	P1	Condition195
GSM5197914_2	2	GSM5197914	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	FALSE	Condition443	P1	Condition195
GSM5197915_1	1	GSM5197915	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	FALSE	Condition489	P1	Condition195
GSM5197915_2	2	GSM5197915	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	FALSE	Condition443	P1	Condition195
GSM5197916_1	1	GSM5197916	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	TRUE	Condition489	P1	Condition195
GSM5197916_2	2	GSM5197916	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	TRUE	Condition443	P1	Condition195
GSM5197917_1	1	GSM5197917	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	FALSE	Condition489	P1	Condition195
GSM5197917_2	2	GSM5197917	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	stationary	after 48 h			FALSE	FALSE	Condition443	P1	Condition195
GSM5197918_1	1	GSM5197918	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	exponential				FALSE	TRUE	Condition205	P1	Condition195
GSM5197918_2	2	GSM5197918	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	exponential				FALSE	TRUE	Condition367	P1	Condition195
GSM5197919_1	1	GSM5197919	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	exponential				FALSE	TRUE	Condition205	P1	Condition195
GSM5197919_2	2	GSM5197919	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	exponential				FALSE	TRUE	Condition367	P1	Condition195
GSM5197920_1	1	GSM5197920	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	exponential				FALSE	FALSE	Condition205	P1	Condition195
GSM5197920_2	2	GSM5197920	CGXII	glucose	5 mM coumaric acid 1 mM IPTG			production strain DelAro4-4clpc mufasO pMKEX2-STSah	DelAro4-4clpc mufasO pMKEX2-STSah	exponential				FALSE	FALSE	Condition367	P1	Condition195
GSM5197921_1	1	GSM5197921	CGXII	glucose				production strain JVO1	JVO1 delta_fkpA	exponential				FALSE	TRUE	Condition401	P1	Condition195
GSM5197921_2	2	GSM5197921	CGXII	glucose				production strain JVO1	JVO1 delta_fkpA	exponential				FALSE	TRUE	Condition115	P1	Condition195
GSM5197922_1	1	GSM5197922	CGXII	glucose				production strain JVO1	JVO1 delta_fkpA	exponential				FALSE	TRUE	Condition401	P1	Condition195
GSM5197922_2	2	GSM5197922	CGXII	glucose				production strain JVO1	JVO1 delta_fkpA	exponential				FALSE	TRUE	Condition115	P1	Condition195
GSM5197923_1	1	GSM5197923	CGXII	glucose				production strain MV-Leu20 deletion mutant	MV-Leu20 delta_ilvE	exponential				FALSE	TRUE	Condition316	P1	Condition195
