Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product
G18NG-10839	Cgl1266	1331953	1333011	G18NG-10839-MONOMER
G18NG-10157	Cgl0595	607958	609682	G18NG-10157-MONOMER
G18NG-11842	Cgl2248	2379980	2382748	G18NG-11842-MONOMER
G18NG-11509	Cgl1917	2018744	2020279	G18NG-11509-MONOMER
G18NG-9851	Cgl0295	309370	310041	G18NG-9851-MONOMER
G18NG-12369	Cgl2752	2935313	2936506	G18NG-12369-MONOMER
G18NG-10822	Cgl1249	1314467	1314775	G18NG-10822-MONOMER
G18NG-10134	Cgl0572	582684	584231	G18NG-10134-MONOMER
G18NG-11812	Cgl2220	2353598	2355043	G18NG-11812-MONOMER
G18NG-11488	Cgl1896	1997545	1998243	G18NG-11488-MONOMER
G18NG-9830	Cgl0274	291815	292420	G18NG-9830-MONOMER
G18NG-12349	Cgl2732	2915483	2915926	G18NG-12349-MONOMER
G18NG-10798	Cgl1225	1289511	1291007	G18NG-10798-MONOMER
G18NG-10113	Cgl0551	563729	565471	G18NG-10113-MONOMER
G18NG-11793	Cgl2201	2333616	2334539	G18NG-11793-MONOMER
G18NG-11427	Cgl1835	1943680	1944567	G18NG-11427-MONOMER
G18NG-9810	Cgl0255	274366	275874	G18NG-9810-MONOMER
G18NG-12320	Cgl2703	2875432	2875833	G18NG-12320-MONOMER
G18NG-10780	Cgl1207	1273286	1273528	G18NG-10780-MONOMER
G18NG-10094	Cgl0532	548987	550651	G18NG-10094-MONOMER
G18NG-11776	Cgl2184	2315676	2316413	G18NG-11776-MONOMER
G18NG-11370	Cgl1778	1880490	1882388	G18NG-11370-MONOMER
G18NG-9789	Cgl0235	250503	251942	G18NG-9789-MONOMER
G18NG-12298	Cgl2681	2850032	2851819	G18NG-12298-MONOMER
G18NG-10763	Cgl1190	1252554	1253906	G18NG-10763-MONOMER
G18NG-10069	Cgl0507	534090	534746	G18NG-10069-MONOMER
G18NG-11754	Cgl2162	2287967	2289511	G18NG-11754-MONOMER
G18NG-11296	Cgl1704	1803465	1803896	G18NG-11296-MONOMER
G18NG-9763	Cgl0213	228888	229613	G18NG-9763-MONOMER
G18NG-12275	Cgl2658	2827456	2827818	G18NG-12275-MONOMER
G18NG-10741	Cgl1169	1228718	1229098	G18NG-10741-MONOMER
G18NG-10048	Cgl0486	510591	510977	G18NG-10048-MONOMER
G18NG-11737	Cgl2145	2268386	2269246	G18NG-11737-MONOMER
G18NG-11248	Cgl1663	1763987	1764742	G18NG-11248-MONOMER
G18NG-9741	Cgl0192	211777	212286	G18NG-9741-MONOMER
G18NG-12257	Cgl2640	2807424	2808365	G18NG-12257-MONOMER
G18NG-10717	Cgl1145	1195974	1197623	G18NG-10717-MONOMER
G18NG-10026	Cgl0469	489209	490450	G18NG-10026-MONOMER
G18NG-11718	Cgl2125	2243036	2244823	G18NG-11718-MONOMER
G18NG-11229	Cgl1644	1744025	1744522	G18NG-11229-MONOMER
G18NG-9721	Cgl0172	184077	185090	G18NG-9721-MONOMER
G18NG-12233	Cgl2617	2786754	2787716	G18NG-12233-MONOMER
G18NG-10695	Cgl1123	1167584	1168711	G18NG-10695-MONOMER
G18NG-10002	Cgl0445	470654	471013	G18NG-10002-MONOMER
G18NG-11698	Cgl2106	2221958	2222521	G18NG-11698-MONOMER
G18NG-11209	Cgl1624	1720968	1721381	G18NG-11209-MONOMER
G18NG-10517	Cgl0947	1003953	1004786	G18NG-10517-MONOMER
G18NG-9696	Cgl0147	158869	159162	G18NG-9696-MONOMER
G18NG-12216	Cgl2600	2766156	2767421	G18NG-12216-MONOMER
G18NG-10673	Cgl1101	1148445	1148885	G18NG-10673-MONOMER
G18NG-11680	Cgl2088	2204588	2205490	G18NG-11680-MONOMER
G18NG-11189	Cgl1604	1700505	1701767	G18NG-11189-MONOMER
G18NG-10500	Cgl0930	986739	988010	G18NG-10500-MONOMER
G18NG-9675	Cgl0126	138791	140332	G18NG-9675-MONOMER
G18NG-12197	Cgl2581	2742686	2743789	G18NG-12197-MONOMER
G18NG-10652	Cgl1080	1128350	1129105	G18NG-10652-MONOMER
G18NG-11173	Cgl1588	1682621	1683625	G18NG-11173-MONOMER
G18NG-10480	Cgl0910	964974	965855	G18NG-10480-MONOMER
G18NG-9656	Cgl0107	120021	120413	G18NG-9656-MONOMER
G18NG-12173	Cgl2562	2721935	2722861	G18NG-12173-MONOMER
G18NG-10636	Cgl1064	1112481	1112957	G18NG-10636-MONOMER
G18NG-11154	Cgl1569	1657677	1658678	G18NG-11154-MONOMER
G18NG-10460	Cgl0890	942378	943940	G18NG-10460-MONOMER
G18NG-9636	Cgl0087	93729	94202	G18NG-9636-MONOMER
G18NG-12142	Cgl2538	2684920	2686293	G18NG-12142-MONOMER
G18NG-12664	Cgl3043	3248393	3249169	G18NG-12664-MONOMER
G18NG-10605	Cgl1033	1085791	1086090	G18NG-10605-MONOMER
G18NG-11129	Cgl1544	1631660	1631929	G18NG-11129-MONOMER
G18NG-10441	Cgl0871	926928	927242	G18NG-10441-MONOMER
G18NG-9611	Cgl0065	66851	67975	G18NG-9611-MONOMER
G18NG-12121	Cgl2517	2664061	2665401	G18NG-12121-MONOMER
G18NG-9607	Cgl0061	62387	63508	G18NG-9607-MONOMER
G18NG-12116	Cgl2512	2660669	2661418	G18NG-12116-MONOMER
G18NG-12643	Cgl3022	3224716	3225555	G18NG-12643-MONOMER
G18NG-10579		1059360	1059965	G18NG-10579-MONOMER
G18NG-11101	Cgl1518	1600692	1601807	G18NG-11101-MONOMER
G18NG-10419	Cgl0849	905789	906391	G18NG-10419-MONOMER
G18NG-9583	Cgl0038	38202	38981	G18NG-9583-MONOMER
G18NG-12092	Cgl2489	2633601	2634068	G18NG-12092-MONOMER
G18NG-12621	Cgl3000	3201901	3202716	G18NG-12621-MONOMER
G18NG-10552	Cgl0980	1039996	1040328	G18NG-10552-MONOMER
G18NG-11080	Cgl1497	1576948	1578531	G18NG-11080-MONOMER
G18NG-10393	Cgl0824	871738	873213	G18NG-10393-MONOMER
G18NG-9561	Cgl0019	18733	19497	G18NG-9561-MONOMER
G18NG-12062	Cgl2461	2606559	2607890	G18NG-12062-MONOMER
G18NG-12601	Cgl2980	3181335	3182867	G18NG-12601-MONOMER
G18NG-11050	Cgl1467	1546304	1547692	G18NG-11050-MONOMER
G18NG-10364	Cgl0801	843257	844363	G18NG-10364-MONOMER
G18NG-12715	Cgl3094	3303634	3304788	G18NG-12715-MONOMER
G18NG-12040	Cgl2441	2584614	2585930	G18NG-12040-MONOMER
G18NG-12579	Cgl2958	3160721	3160939	G18NG-12579-MONOMER
G18NG-11033	Cgl1450	1527984	1529330	G18NG-11033-MONOMER
G18NG-10331	Cgl0769	806318	806740	G18NG-10331-MONOMER
G18NG-12695	Cgl3074	3283471	3284310	G18NG-12695-MONOMER
G18NG-12009	Cgl2412	2555976	2556581	G18NG-12009-MONOMER
G18NG-11665	Cgl2073	2188310	2189170	G18NG-11665-MONOMER
G18NG-12552	Cgl2934	3135298	3135756	G18NG-12552-MONOMER
G18NG-11011	Cgl1429	1506659	1507327	G18NG-11011-MONOMER
G18NG-10303	Cgl0741	779014	779913	G18NG-10303-MONOMER
G18NG-11989	Cgl2392	2534202	2535428	G18NG-11989-MONOMER
G18NG-11644	Cgl2052	2163745	2164260	G18NG-11644-MONOMER
G18NG-12526	Cgl2908	3108132	3109523	G18NG-12526-MONOMER
G18NG-10992	Cgl1410	1486042	1487028	G18NG-10992-MONOMER
G18NG-10281	Cgl0719	740225	741016	G18NG-10281-MONOMER
G18NG-11972	Cgl2375	2514112	2515488	G18NG-11972-MONOMER
G18NG-11623	Cgl2031	2145573	2145941	G18NG-11623-MONOMER
G18NG-9983	Cgl0426	448127	449179	G18NG-9983-MONOMER
G18NG-12502	Cgl2884	3083933	3084412	G18NG-12502-MONOMER
G18NG-10966	Cgl1387	1455347	1456066	G18NG-10966-MONOMER
G18NG-10257	Cgl0695	714258	715148	G18NG-10257-MONOMER
G18NG-11953	Cgl2356	2496668	2497777	G18NG-11953-MONOMER
G18NG-11607	Cgl2015	2128666	2129880	G18NG-11607-MONOMER
G18NG-9957	Cgl0400	422087	423793	G18NG-9957-MONOMER
G18NG-12480	Cgl2862	3051195	3051968	G18NG-12480-MONOMER
G18NG-10945	Cgl1366	1430656	1431579	G18NG-10945-MONOMER
G18NG-10238	Cgl0676	690703	691722	G18NG-10238-MONOMER
G18NG-11935	Cgl2338	2479896	2481209	G18NG-11935-MONOMER
G18NG-11587	Cgl1995	2107652	2108389	G18NG-11587-MONOMER
G18NG-9935	Cgl0378	400039	400344	G18NG-9935-MONOMER
G18NG-12456	Cgl2839	3027562	3028167	G18NG-12456-MONOMER
G18NG-10909	Cgl1331	1395565	1396515	G18NG-10909-MONOMER
G18NG-10221	Cgl0659	673608	674759	G18NG-10221-MONOMER
G18NG-11914	Cgl2317	2455450	2455734	G18NG-11914-MONOMER
G18NG-11569	Cgl1977	2085876	2086826	G18NG-11569-MONOMER
G18NG-9911	Cgl0354	375842	376879	G18NG-9911-MONOMER
G18NG-12440	Cgl2823	3009708	3010232	G18NG-12440-MONOMER
G18NG-10889	Cgl1311	1377663	1378415	G18NG-10889-MONOMER
G18NG-10199	Cgl0637	650389	651288	G18NG-10199-MONOMER
G18NG-11893	Cgl2296	2428182	2430029	G18NG-11893-MONOMER
G18NG-11547	Cgl1955	2063986	2065116	G18NG-11547-MONOMER
G18NG-9891	Cgl0334	350310	351443	G18NG-9891-MONOMER
G18NG-12414	Cgl2797	2982021	2982461	G18NG-12414-MONOMER
G18NG-10857	Cgl1284	1350855	1352447	G18NG-10857-MONOMER
G18NG-10182	Cgl0620	631821	632684	G18NG-10182-MONOMER
G18NG-11871	Cgl2274	2406260	2406937	G18NG-11871-MONOMER
G18NG-11525	Cgl1933	2039615	2041321	G18NG-11525-MONOMER
G18NG-9872	Cgl0315	330973	331536	G18NG-9872-MONOMER
G18NG-12387	Cgl2770	2954239	2955273	G18NG-12387-MONOMER
G18NG-10835	Cgl1262	1328243	1328953	G18NG-10835-MONOMER
G18NG-10154	Cgl0592	605718	606395	G18NG-10154-MONOMER
G18NG-11833	Cgl2240	2375215	2375688	G18NG-11833-MONOMER
G18NG-11505	Cgl1913	2015582	2016121	G18NG-11505-MONOMER
G18NG-9847	Cgl0291	306779	307462	G18NG-9847-MONOMER
G18NG-12366	Cgl2749	2929952	2931340	G18NG-12366-MONOMER
G18NG-10819	Cgl1246	1311320	1311619	G18NG-10819-MONOMER
G18NG-10128	Cgl0566	576410	576901	G18NG-10128-MONOMER
G18NG-11809	Cgl2217	2351308	2351910	G18NG-11809-MONOMER
G18NG-11479		1989871	1990764	G18NG-11479-MONOMER
G18NG-9825	Cgl0270	286373	287860	G18NG-9825-MONOMER
G18NG-12346	Cgl2729	2910173	2913232	G18NG-12346-MONOMER
G18NG-10795	Cgl1222	1285302	1286033	G18NG-10795-MONOMER
G18NG-10110	Cgl0548	561365	562633	G18NG-10110-MONOMER
G18NG-11790	Cgl2198	2331201	2331971	G18NG-11790-MONOMER
G18NG-11424	Cgl1832	1942510	1942815	G18NG-11424-MONOMER
G18NG-9807	Cgl0252	270660	271694	G18NG-9807-MONOMER
G18NG-12316	Cgl2699	2871443	2872678	G18NG-12316-MONOMER
G18NG-10776	Cgl1203	1270047	1271195	G18NG-10776-MONOMER
G18NG-10087	Cgl0525	542087	542896	G18NG-10087-MONOMER
G18NG-11772	Cgl2180	2309836	2312256	G18NG-11772-MONOMER
G18NG-11357	Cgl1765	1862945	1865302	G18NG-11357-MONOMER
G18NG-12295	Cgl2678	2844164	2846941	G18NG-12295-MONOMER
G18NG-10760	Cgl1187	1246505	1247239	G18NG-10760-MONOMER
G18NG-10065	Cgl0503	532008	532526	G18NG-10065-MONOMER
G18NG-11751	Cgl2159	2283780	2285432	G18NG-11751-MONOMER
G18NG-11279	Cgl1687	1791842	1792441	G18NG-11279-MONOMER
G18NG-9760	Cgl0210	226757	227230	G18NG-9760-MONOMER
G18NG-12272	Cgl2655	2825342	2826160	G18NG-12272-MONOMER
G18NG-10738	Cgl1166	1223887	1225062	G18NG-10738-MONOMER
G18NG-10044	Cgl0482	505698	507650	G18NG-10044-MONOMER
G18NG-11733	Cgl2141	2262851	2264503	G18NG-11733-MONOMER
G18NG-11245	Cgl1660	1761416	1762498	G18NG-11245-MONOMER
G18NG-9737	Cgl0188	207004	208989	G18NG-9737-MONOMER
G18NG-12254	Cgl2637	2805111	2805968	G18NG-12254-MONOMER
G18NG-10714	Cgl1142	1193867	1194193	G18NG-10714-MONOMER
G18NG-10023	Cgl0466	486001	487017	G18NG-10023-MONOMER
G18NG-11714	Cgl2122	2240682	2241728	G18NG-11714-MONOMER
G18NG-11223	Cgl1638	1738710	1740569	G18NG-11223-MONOMER
G18NG-9716	Cgl0167	179689	180714	G18NG-9716-MONOMER
G18NG-12230	Cgl2614	2782338	2784482	G18NG-12230-MONOMER
G18NG-10689	Cgl1117	1162376	1163605	G18NG-10689-MONOMER
G18NG-11693	Cgl2101	2216491	2217591	G18NG-11693-MONOMER
G18NG-11206	Cgl1621	1717935	1719032	G18NG-11206-MONOMER
G18NG-10514	Cgl0944	1000013	1001242	G18NG-10514-MONOMER
G18NG-9693	Cgl0144	156848	157540	G18NG-9693-MONOMER
G18NG-12213	Cgl2597	2761783	2762676	G18NG-12213-MONOMER
G18NG-10670	Cgl1098	1144118	1146031	G18NG-10670-MONOMER
G18NG-11676	Cgl2084	2201070	2201408	G18NG-11676-MONOMER
G18NG-11186	Cgl1601	1696463	1696972	G18NG-11186-MONOMER
G18NG-10495	Cgl0925	980993	981493	G18NG-10495-MONOMER
G18NG-9670	Cgl0121	132968	134113	G18NG-9670-MONOMER
G18NG-12192	Cgl2576	2737834	2738712	G18NG-12192-MONOMER
G18NG-10649	Cgl1077	1124833	1126020	G18NG-10649-MONOMER
G18NG-11170	Cgl1585	1677384	1680143	G18NG-11170-MONOMER
G18NG-10477	Cgl0907	961629	962252	G18NG-10477-MONOMER
G18NG-9652	Cgl0103	115578	115946	G18NG-9652-MONOMER
G18NG-12168	Cgl2557	2717991	2718188	G18NG-12168-MONOMER
G18NG-10632	Cgl1060	1108993	1109757	G18NG-10632-MONOMER
G18NG-11151	Cgl1566	1654043	1655674	G18NG-11151-MONOMER
G18NG-10457	Cgl0887	939686	940093	G18NG-10457-MONOMER
G18NG-9633	Cgl0084	91174	91476	G18NG-9633-MONOMER
G18NG-12138	Cgl2534	2681547	2682380	G18NG-12138-MONOMER
G18NG-12660	Cgl3039	3243760	3245346	G18NG-12660-MONOMER
G18NG-10600	Cgl1028	1079218	1080540	G18NG-10600-MONOMER
G18NG-11126	Cgl1541	1629298	1629864	G18NG-11126-MONOMER
G18NG-10438	Cgl0868	924731	924895	G18NG-10438-MONOMER
G18NG-11122	Cgl1537	1621838	1622950	G18NG-11122-MONOMER
G18NG-10433	Cgl0863	922393	923061	G18NG-10433-MONOMER
G18NG-9601	Cgl0055	56677	57270	G18NG-9601-MONOMER
G18NG-12112	Cgl2508	2657734	2658501	G18NG-12112-MONOMER
G18NG-12639	Cgl3018	3219776	3222634	G18NG-12639-MONOMER
G18NG-10575	Cgl1003	1057197	1057868	G18NG-10575-MONOMER
G18NG-11097	Cgl1514	1596246	1597460	G18NG-11097-MONOMER
G18NG-10416	Cgl0846	900043	904605	G18NG-10416-MONOMER
G18NG-9580	Cgl0035	34982	35671	G18NG-9580-MONOMER
G18NG-12087	Cgl2484	2628927	2630483	G18NG-12087-MONOMER
G18NG-12616	Cgl2995	3195208	3197187	G18NG-12616-MONOMER
G18NG-10547	Cgl0976	1036900	1037448	G18NG-10547-MONOMER
G18NG-11073	Cgl1490	1569929	1570933	G18NG-11073-MONOMER
G18NG-10384	Cgl0815	862750	863391	G18NG-10384-MONOMER
G18NG-9557	Cgl0015	15206	16243	G18NG-9557-MONOMER
G18NG-12059	Cgl2458	2603943	2604584	G18NG-12059-MONOMER
G18NG-12598	Cgl2977	3178610	3178876	G18NG-12598-MONOMER
G18NG-11047	Cgl1464	1542116	1542922	G18NG-11047-MONOMER
G18NG-10353	Cgl0790	832792	833157	G18NG-10353-MONOMER
G18NG-12711	Cgl3090	3300372	3301325	G18NG-12711-MONOMER
G18NG-12036	Cgl2437	2578877	2579761	G18NG-12036-MONOMER
G18NG-12575	Cgl2954	3158125	3158838	G18NG-12575-MONOMER
G18NG-11028	Cgl1445	1522429	1522941	G18NG-11028-MONOMER
G18NG-10326	Cgl0764	801187	802479	G18NG-10326-MONOMER
G18NG-12692	Cgl3072	3282345	3282947	G18NG-12692-MONOMER
G18NG-12006	Cgl2409	2552564	2553946	G18NG-12006-MONOMER
G18NG-11660	Cgl2068	2185348	2186208	G18NG-11660-MONOMER
G18NG-12547	Cgl2929	3128607	3129743	G18NG-12547-MONOMER
G18NG-11008	Cgl1426	1503483	1504241	G18NG-11008-MONOMER
G18NG-10300	Cgl0738	769544	774142	G18NG-10300-MONOMER
G18NG-11986	Cgl2389	2531967	2532602	G18NG-11986-MONOMER
G18NG-11638	Cgl2046	2159284	2160537	G18NG-11638-MONOMER
G18NG-9997	Cgl0440	465118	465912	G18NG-9997-MONOMER
G18NG-12520	Cgl2902	3101735	3102772	G18NG-12520-MONOMER
G18NG-10984	Cgl1405	1476343	1476522	G18NG-10984-MONOMER
G18NG-10276	Cgl0714	735402	735899	G18NG-10276-MONOMER
G18NG-11968	Cgl2371	2512407	2512769	G18NG-11968-MONOMER
G18NG-11620	Cgl2028	2141760	2142686	G18NG-11620-MONOMER
G18NG-9979	Cgl0422	444185	446041	G18NG-9979-MONOMER
G18NG-12498	Cgl2880	3078851	3079849	G18NG-12498-MONOMER
G18NG-10963	Cgl1384	1451820	1452656	G18NG-10963-MONOMER
G18NG-10254	Cgl0692	710517	711605	G18NG-10254-MONOMER
G18NG-11949	Cgl2352	2492499	2493179	G18NG-11949-MONOMER
G18NG-11603	Cgl2011	2125089	2126048	G18NG-11603-MONOMER
G18NG-9949	Cgl0392	415643	416602	G18NG-9949-MONOMER
G18NG-12476	Cgl2857	3047147	3048052	G18NG-12476-MONOMER
G18NG-10940	Cgl1361	1425279	1425881	G18NG-10940-MONOMER
G18NG-10235	Cgl0673	688141	688338	G18NG-10235-MONOMER
G18NG-11928	Cgl2331	2470741	2472039	G18NG-11928-MONOMER
G18NG-11584	Cgl1992	2102975	2103976	G18NG-11584-MONOMER
G18NG-9929	Cgl0372	395426	396265	G18NG-9929-MONOMER
G18NG-12453	Cgl2836	3024380	3025357	G18NG-12453-MONOMER
G18NG-10906	Cgl1328	1393154	1393738	G18NG-10906-MONOMER
G18NG-10216	Cgl0654	668264	670468	G18NG-10216-MONOMER
G18NG-11911	Cgl2314	2450857	2451786	G18NG-11911-MONOMER
G18NG-11565	Cgl1973	2081188	2081934	G18NG-11565-MONOMER
G18NG-12436	Cgl2819	3007295	3008380	G18NG-12436-MONOMER
G18NG-10883	Cgl1305	1369874	1371637	G18NG-10883-MONOMER
G18NG-10195	Cgl0633	647590	648309	G18NG-10195-MONOMER
G18NG-11887	Cgl2290	2422698	2423846	G18NG-11887-MONOMER
G18NG-11544	Cgl1952	2061629	2062315	G18NG-11544-MONOMER
G18NG-9888	Cgl0331	346958	348019	G18NG-9888-MONOMER
G18NG-12404	Cgl2787	2973228	2973797	G18NG-12404-MONOMER
G18NG-10853	Cgl1280	1344935	1345423	G18NG-10853-MONOMER
G18NG-10173	Cgl0611	623800	624942	G18NG-10173-MONOMER
G18NG-11865	Cgl2268	2399403	2401304	G18NG-11865-MONOMER
G18NG-11522	Cgl1930	2036812	2037510	G18NG-11522-MONOMER
G18NG-9867	Cgl0311	326692	327735	G18NG-9867-MONOMER
G18NG-12383	Cgl2766	2950432	2951724	G18NG-12383-MONOMER
G18NG-10832	Cgl1259	1324778	1326259	G18NG-10832-MONOMER
G18NG-10151	Cgl0589	602080	602577	G18NG-10151-MONOMER
G18NG-11830	Cgl2237	2372571	2373290	G18NG-11830-MONOMER
G18NG-11502	Cgl1910	2010555	2011385	G18NG-11502-MONOMER
G18NG-9844	Cgl0288	304070	305266	G18NG-9844-MONOMER
G18NG-12363	Cgl2746	2927549	2928319	G18NG-12363-MONOMER
G18NG-10813	Cgl1240	1303829	1304926	G18NG-10813-MONOMER
G18NG-10124	Cgl0562	574187	574591	G18NG-10124-MONOMER
G18NG-11805	Cgl2213	2348076	2348549	G18NG-11805-MONOMER
G18NG-11474		1987504	1987896	G18NG-11474-MONOMER
G18NG-12341	Cgl2724	2903962	2906739	G18NG-12341-MONOMER
G18NG-10792	Cgl1219	1282194	1283117	G18NG-10792-MONOMER
G18NG-10106	Cgl0544	558194	558517	G18NG-10106-MONOMER
G18NG-11787	Cgl2195	2326919	2327998	G18NG-11787-MONOMER
G18NG-11404	Cgl1812	1921544	1926010	G18NG-11404-MONOMER
G18NG-9803	Cgl0248	266151	268001	G18NG-9803-MONOMER
G18NG-12313	Cgl2696	2867167	2869749	G18NG-12313-MONOMER
G18NG-10773	Cgl1200	1267430	1268506	G18NG-10773-MONOMER
G18NG-10083	Cgl0521	539741	540109	G18NG-10083-MONOMER
G18NG-11768	Cgl2176	2304984	2306222	G18NG-11768-MONOMER
G18NG-11348	Cgl1756	1854261	1854857	G18NG-11348-MONOMER
G18NG-9779	Cgl0226	241880	242902	G18NG-9779-MONOMER
G18NG-12288	Cgl2671	2838644	2839525	G18NG-12288-MONOMER
G18NG-10756	Cgl1183	1242507	1243844	G18NG-10756-MONOMER
G18NG-10062	Cgl0500	528776	529570	G18NG-10062-MONOMER
G18NG-11748	Cgl2156	2280468	2281136	G18NG-11748-MONOMER
G18NG-11259	Cgl1674	1774454	1775191	G18NG-11259-MONOMER
G18NG-9756	Cgl0206	222207	223685	G18NG-9756-MONOMER
G18NG-12269	Cgl2652	2820585	2822195	G18NG-12269-MONOMER
G18NG-10733	Cgl1161	1216901	1217374	G18NG-10733-MONOMER
G18NG-10041	Cgl0479	501577	502923	G18NG-10041-MONOMER
G18NG-11730	Cgl2138	2260000	2260932	G18NG-11730-MONOMER
G18NG-11242	Cgl1657	1757586	1758797	G18NG-11242-MONOMER
G18NG-9733	Cgl0184	195240	199772	G18NG-9733-MONOMER
G18NG-12250	Cgl2633	2801556	2803247	G18NG-12250-MONOMER
G18NG-10710	Cgl1138	1187043	1188392	G18NG-10710-MONOMER
G18NG-10020	Cgl0463	484103	485062	G18NG-10020-MONOMER
G18NG-11708	Cgl2116	2232929	2234074	G18NG-11708-MONOMER
G18NG-11220	Cgl1635	1732985	1734811	G18NG-11220-MONOMER
G18NG-9713	Cgl0164	176308	177321	G18NG-9713-MONOMER
G18NG-12227	Cgl2611	2778966	2780450	G18NG-12227-MONOMER
G18NG-10684	Cgl1112	1158524	1159255	G18NG-10684-MONOMER
G18NG-11690	Cgl2098	2214318	2215586	G18NG-11690-MONOMER
G18NG-11203	Cgl1618	1715379	1716062	G18NG-11203-MONOMER
G18NG-10510	Cgl0940	996402	996833	G18NG-10510-MONOMER
G18NG-9690	Cgl0141	153223	155613	G18NG-9690-MONOMER
G18NG-12210	Cgl2594	2757127	2757816	G18NG-12210-MONOMER
G18NG-10664	Cgl1092	1139632	1140021	G18NG-10664-MONOMER
G18NG-11183	Cgl1598	1693259	1693918	G18NG-11183-MONOMER
G18NG-10490	Cgl0920	974186	974965	G18NG-10490-MONOMER
G18NG-9667	Cgl0118	130812	131738	G18NG-9667-MONOMER
G18NG-12189	Cgl2573	2734262	2735185	G18NG-12189-MONOMER
G18NG-10646	Cgl1074	1121815	1122606	G18NG-10646-MONOMER
G18NG-11167	Cgl1582	1674120	1675208	G18NG-11167-MONOMER
G18NG-10474	Cgl0904	960081	960377	G18NG-10474-MONOMER
G18NG-9649	Cgl0100	111374	112321	G18NG-9649-MONOMER
G18NG-12157	Cgl2552	2699924	2702467	G18NG-12157-MONOMER
G18NG-12683	Cgl3062	3264143	3265150	G18NG-12683-MONOMER
G18NG-10623	Cgl1051	1099917	1101656	G18NG-10623-MONOMER
G18NG-11148	Cgl1563	1650246	1651424	G18NG-11148-MONOMER
G18NG-10454	Cgl0884	936615	937277	G18NG-10454-MONOMER
G18NG-9629	Cgl0080	87558	88532	G18NG-9629-MONOMER
G18NG-12134	Cgl2530	2677476	2679599	G18NG-12134-MONOMER
G18NG-12657	Cgl3036	3240311	3241852	G18NG-12657-MONOMER
G18NG-10597	Cgl1025	1075930	1077183	G18NG-10597-MONOMER
G18NG-10593	Cgl1021	1073337	1075241	G18NG-10593-MONOMER
G18NG-11116	Cgl1531	1616578	1617303	G18NG-11116-MONOMER
G18NG-10430	Cgl0860	919330	919959	G18NG-10430-MONOMER
G18NG-9598	Cgl0052	54080	55549	G18NG-9598-MONOMER
G18NG-12104	Cgl2500	2651418	2652038	G18NG-12104-MONOMER
G18NG-12633	Cgl3012	3213932	3215164	G18NG-12633-MONOMER
G18NG-10569	Cgl0997	1052021	1053883	G18NG-10569-MONOMER
G18NG-10413	Cgl0843	897976	898434	G18NG-10413-MONOMER
G18NG-9576	Cgl0031	31677	32702	G18NG-9576-MONOMER
G18NG-12082	Cgl2479	2624049	2625359	G18NG-12082-MONOMER
G18NG-12613	Cgl2992	3192264	3193202	G18NG-12613-MONOMER
G18NG-10539	Cgl0968	1030366	1031871	G18NG-10539-MONOMER
G18NG-11069	Cgl1486	1564562	1565302	G18NG-11069-MONOMER
G18NG-10377	Cgl0812	853783	854727	G18NG-10377-MONOMER
G18NG-9548	Cgl0008	8795	9466	G18NG-9548-MONOMER
G18NG-12054	Cgl2455	2597867	2598484	G18NG-12054-MONOMER
G18NG-12592	Cgl2971	3173625	3173861	G18NG-12592-MONOMER
G18NG-11043	Cgl1460	1537027	1537833	G18NG-11043-MONOMER
G18NG-10349	Cgl0787	829624	830985	G18NG-10349-MONOMER
G18NG-12708	Cgl3087	3293498	3296011	G18NG-12708-MONOMER
G18NG-12032	Cgl2433	2573841	2574719	G18NG-12032-MONOMER
G18NG-12568	Cgl2947	3151840	3152205	G18NG-12568-MONOMER
G18NG-11025	Cgl1442	1520190	1520948	G18NG-11025-MONOMER
G18NG-10321	Cgl0759	795448	796113	G18NG-10321-MONOMER
G18NG-12688	Cgl3067	3274486	3275232	G18NG-12688-MONOMER
G18NG-12003	Cgl2406	2547334	2548872	G18NG-12003-MONOMER
G18NG-11654	Cgl2062	2173756	2175288	G18NG-11654-MONOMER
G18NG-12544	Cgl2926	3125493	3126146	G18NG-12544-MONOMER
G18NG-11005	Cgl1423	1500908	1501471	G18NG-11005-MONOMER
G18NG-10296	Cgl0734	758361	760796	G18NG-10296-MONOMER
G18NG-11982	Cgl2385	2527136	2528563	G18NG-11982-MONOMER
G18NG-11635	Cgl2043	2154457	2156733	G18NG-11635-MONOMER
G18NG-9994	Cgl0437	462557	463870	G18NG-9994-MONOMER
G18NG-12517	Cgl2899	3098576	3099523	G18NG-12517-MONOMER
G18NG-10978	Cgl1399	1469528	1470043	G18NG-10978-MONOMER
G18NG-10272	Cgl0710	731312	731800	G18NG-10272-MONOMER
G18NG-11965	Cgl2368	2511047	2511427	G18NG-11965-MONOMER
G18NG-11617	Cgl2025	2139000	2139827	G18NG-11617-MONOMER
G18NG-9975	Cgl0418	439909	440817	G18NG-9975-MONOMER
G18NG-12493	Cgl2875	3071648	3073621	G18NG-12493-MONOMER
G18NG-10958	Cgl1379	1448390	1448584	G18NG-10958-MONOMER
G18NG-10250	Cgl0688	703405	704814	G18NG-10250-MONOMER
G18NG-11946	Cgl2349	2490288	2491112	G18NG-11946-MONOMER
G18NG-11600	Cgl2008	2121293	2123161	G18NG-11600-MONOMER
G18NG-9946	Cgl0389	412557	413636	G18NG-9946-MONOMER
